id_seccion,nombre,distrito,distrito_federal,circunscripcion,lat,lon,poblacion,padron_electoral,lista_nominal,tipo_zona,area,geometry_geojson
3981,Sección 3981 · Tlalpan,19,5,3,19.16758725381949,-99.1768742155461,10108,8561,8456,urbana,0.0029384078247381464,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1639383213053, 19.2181943611717], [-99.1610449701467, 19.2189557456974], [-99.1618855829191, 19.2183172713288], [-99.15774146105032, 19.2176198680565], [-99.1549992149951, 19.211623202306], [-99.15244974047991, 19.2137145863718], [-99.1479308203536, 19.2130378894819], [-99.1505369637331, 19.2073967009165], [-99.14919968161271, 19.2034924399068], [-99.1517256248646, 19.2043626107444], [-99.1534358631814, 19.2029301814663], [-99.1532948030535, 19.2015651002417], [-99.1490280277823, 19.2018521309161], [-99.1488285510359, 19.1999733626276], [-99.1524824311395, 19.1990407045337], [-99.1547631407775, 19.1948066150703], [-99.157890232001, 19.1934346556045], [-99.14886104170499, 19.1929461747717], [-99.1526075764125, 19.1813563745497], [-99.15071766530902, 19.1804533706551], [-99.15825286195201, 19.1704159674588], [-99.166188512296, 19.1663819876308], [-99.1693625930648, 19.141310767953], [-99.17413560543838, 19.1438414388734], [-99.1774600000498, 19.1413329999264], [-99.17606300003558, 19.1381179999197], [-99.17831441932242, 19.133883925297], [-99.1857206138673, 19.1332949497067], [-99.1775647965901, 19.1231755008427], [-99.193309875588, 19.109642678092], [-99.2022356339453, 19.0902817156055], [-99.2049847225422, 19.0903267973071], [-99.1853138198385, 19.205038468006], [-99.1780760097673, 19.2048677245045], [-99.17108698295581, 19.2154317073091], [-99.17165280202082, 19.2214514200829], [-99.1639383213053, 19.2181943611717]]]}"
3982,Sección 3982 · Tlalpan,19,5,3,19.196678164903705,-99.14996068410917,3735,3280,3238,urbana,6.48645521761794e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1490280277823, 19.2018521309161], [-99.14221497343812, 19.2001942451506], [-99.14886104170499, 19.1929461747717], [-99.1572141380468, 19.1926616112836], [-99.157890232001, 19.1934346556045], [-99.1547631407775, 19.1948066150703], [-99.1524824311395, 19.1990407045337], [-99.1488285510359, 19.1999733626276], [-99.1490280277823, 19.2018521309161]]]}"
3983,Sección 3983 · Tlalpan,19,5,3,19.20061569238527,-99.13966210745384,1823,1616,1600,urbana,1.473612032545865e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1427981052872, 19.1995654883944], [-99.1415555894826, 19.1995853877022], [-99.14235455492519, 19.1977514621097], [-99.1401106603471, 19.1983696659099], [-99.1378441199234, 19.1997700847539], [-99.13654386293588, 19.2016414614959], [-99.1364639914045, 19.2031294031484], [-99.1377263152197, 19.2011044891412], [-99.1383970440959, 19.2027179073744], [-99.1403091550414, 19.2025527761163], [-99.1427981052872, 19.1995654883944]]]}"
3984,Sección 3984 · Tlalpan,19,5,3,19.175998304115513,-99.14255798539469,7363,6232,6156,urbana,0.0004548734326370041,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1427981052872, 19.1995654883944], [-99.1415555894826, 19.1995853877022], [-99.14235455492519, 19.1977514621097], [-99.1399659155033, 19.1978763749713], [-99.1415235321286, 19.1954172159843], [-99.1403186125672, 19.1904590895932], [-99.1413648870762, 19.1889663680325], [-99.1390319090797, 19.1887012226426], [-99.1379905775992, 19.186819146208], [-99.13566134305, 19.1880168024994], [-99.1340108860055, 19.1854958434599], [-99.1371179334329, 19.1804995476971], [-99.1358911872421, 19.1770462337584], [-99.1375489910595, 19.1742470748578], [-99.1348333818435, 19.1741655264161], [-99.1347890076751, 19.1723858099508], [-99.13782710491691, 19.1663629661564], [-99.1383243978713, 19.1486748326809], [-99.14121648748032, 19.1508262671179], [-99.1422946173417, 19.1457897400501], [-99.145198932573, 19.1494035522902], [-99.1429694220603, 19.1681814489999], [-99.1466921386481, 19.1729281265728], [-99.1498595660159, 19.1733508541489], [-99.1459488207411, 19.1799252204126], [-99.1526075764125, 19.1813563745497], [-99.148249246725, 19.1943938042066], [-99.1427981052872, 19.1995654883944]]]}"
3985,Sección 3985 · Tlalpan,19,5,3,19.175387729290005,-99.1313597462131,4910,3846,3806,urbana,0.0006901566833547758,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1299470043339, 19.1967034289381], [-99.1251919368838, 19.1955613036595], [-99.1229440857873, 19.1924585164838], [-99.1245389168371, 19.1846861273564], [-99.12045705473759, 19.1806730994894], [-99.125038359927, 19.171046115863], [-99.12401179878891, 19.1618383392748], [-99.1253190618143, 19.1569908696025], [-99.1293940030527, 19.1546348267407], [-99.13049615409791, 19.1432046399653], [-99.1383243978713, 19.1486748326809], [-99.13782710491691, 19.1663629661564], [-99.1347890076751, 19.1723858099508], [-99.1348333818435, 19.1741655264161], [-99.1375489910595, 19.1742470748578], [-99.1358911872421, 19.1770462337584], [-99.1371179334329, 19.1804995476971], [-99.1340108860055, 19.1854958434599], [-99.13566134305, 19.1880168024994], [-99.1379905775992, 19.186819146208], [-99.1390319090797, 19.1887012226426], [-99.1413648870762, 19.1889663680325], [-99.1403186125672, 19.1904590895932], [-99.1415641170018, 19.19462530442], [-99.1398854139203, 19.1993267724795], [-99.1305416698335, 19.2032255361725], [-99.12930236957462, 19.2029378063115], [-99.1299470043339, 19.1967034289381]]]}"
3986,Sección 3986 · Tlalpan,19,5,3,19.232451098223827,-99.19752104065604,5515,4953,4890,urbana,0.00013248479365970457,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1895651157251, 19.2345487208028], [-99.18851690905018, 19.2347973189257], [-99.1900664945005, 19.2302351938994], [-99.19397009165992, 19.2306826952193], [-99.1950878794126, 19.2278364821866], [-99.20217234798669, 19.2239233723858], [-99.2017900726358, 19.2263534375139], [-99.2033338279835, 19.2260337771821], [-99.2044540268895, 19.2279342508971], [-99.2025783520608, 19.2289054078583], [-99.204230703533, 19.235864579169], [-99.2011062163019, 19.2359016285635], [-99.2014428131739, 19.2374708715514], [-99.1987669754947, 19.2388447242546], [-99.1952735909255, 19.2387888780889], [-99.1929556145139, 19.2363125147654], [-99.1906546916856, 19.2389571733189], [-99.1910038798344, 19.2343733196279], [-99.1895651157251, 19.2345487208028]]]}"
3987,Sección 3987 · Tlalpan,19,5,3,19.236741397597996,-99.20929816806954,6094,5306,5259,urbana,0.00046019029852637823,"{""type"": ""Polygon"", ""coordinates"": [[[-99.2295257806358, 19.2324234191305], [-99.2176498269233, 19.2327689218302], [-99.21820721882419, 19.2475138441758], [-99.211846052773, 19.2448089953942], [-99.20986048902608, 19.2479346299981], [-99.2086036698324, 19.2458812189578], [-99.2008927555829, 19.2511284797408], [-99.19986975180052, 19.2490014551223], [-99.1960966292945, 19.2479520099832], [-99.1965465842452, 19.2426818503212], [-99.1939167787963, 19.2409699887349], [-99.1928992853936, 19.2371281411608], [-99.1987669754947, 19.2388447242546], [-99.2014428131739, 19.2374708715514], [-99.2011062163019, 19.2359016285635], [-99.20428381894499, 19.2358077604644], [-99.2025783520608, 19.2289054078583], [-99.2044540268895, 19.2279342508971], [-99.2017329324704, 19.2261075366394], [-99.2030346805001, 19.2224119280081], [-99.2198254070284, 19.2283847690239], [-99.22629663563178, 19.2265274133815], [-99.2295257806358, 19.2324234191305]]]}"
3988,Sección 3988 · Tlalpan,19,5,3,19.224913025536544,-99.19504627890771,2936,2758,2732,urbana,8.998395463518684e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.19397009165992, 19.2306826952193], [-99.1900664945005, 19.2302351938994], [-99.19035907852322, 19.2273136500512], [-99.18723987475882, 19.2239810016055], [-99.1940196959192, 19.2203472301124], [-99.1981739514835, 19.2226540466125], [-99.20089174733279, 19.2223383415178], [-99.20115839632048, 19.2204005551662], [-99.2052857386461, 19.2203540236519], [-99.205180090281, 19.2223960053475], [-99.2030346805001, 19.2224119280081], [-99.1963008605109, 19.2281621381373], [-99.19586712938218, 19.2272237400698], [-99.19397009165992, 19.2306826952193]]]}"
3989,Sección 3989 · Tlalpan,19,5,3,19.21801830819648,-99.19997987926081,3230,2553,2536,urbana,6.245638675963122e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1956832051733, 19.2214515110923], [-99.1964932355128, 19.2142301313544], [-99.19976706740059, 19.2122016058941], [-99.20285482686741, 19.2179256883279], [-99.2082839943329, 19.2171796994113], [-99.2052709241557, 19.2184202570975], [-99.2052857386461, 19.2203540236519], [-99.20115839632048, 19.2204005551662], [-99.20089174733279, 19.2223383415178], [-99.1956832051733, 19.2214515110923]]]}"
3990,Sección 3990 · Tlalpan,19,5,3,19.212855728901705,-99.18983752018026,6436,5457,5402,urbana,0.0005776538565503439,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1828542196703, 19.2267364929306], [-99.1791094042159, 19.2251068568367], [-99.1794804690166, 19.2227666798837], [-99.1775460655463, 19.2206274129837], [-99.1714650992919, 19.2203209552098], [-99.17108698295581, 19.2154317073091], [-99.1780760097673, 19.2048677245045], [-99.1865892723498, 19.2055363810634], [-99.18933626567998, 19.2043885911632], [-99.1905359986907, 19.1980247204997], [-99.1935641271694, 19.2022478443767], [-99.1933763502474, 19.2045395141938], [-99.20562496096439, 19.202226444986], [-99.2071352036007, 19.2097866204074], [-99.21222992167, 19.2094975729048], [-99.2117940245205, 19.2111960375063], [-99.2159924951284, 19.211068360306], [-99.21195782376522, 19.2144045322342], [-99.20664192907539, 19.2138822564293], [-99.2053898521702, 19.2176952033698], [-99.2034413533866, 19.2179250380647], [-99.2012232632337, 19.2168820436304], [-99.20153194398378, 19.2140089808667], [-99.19976706740059, 19.2122016058941], [-99.1964932355128, 19.2142301313544], [-99.1956832051733, 19.2214515110923], [-99.1940196959192, 19.2203472301124], [-99.1828542196703, 19.2267364929306]]]}"
3991,Sección 3991 · Tlalpan,19,5,3,19.166307950005574,-99.24096245098094,5180,4822,4768,urbana,0.010838717381558508,"{""type"": ""Polygon"", ""coordinates"": [[[-99.2035999659018, 19.2034775443015], [-99.1933763502474, 19.2045395141938], [-99.1935641271694, 19.2022478443767], [-99.1905359986907, 19.1980247204997], [-99.18933626567998, 19.2043885911632], [-99.1853138198385, 19.205038468006], [-99.2049847225422, 19.0903267973071], [-99.2157029972081, 19.0905020978237], [-99.2253167457344, 19.0947605013548], [-99.28194915303989, 19.1337105828455], [-99.30098602901299, 19.1841684320782], [-99.300095256986, 19.1857942864226], [-99.3032179883024, 19.1907399680469], [-99.3031631784818, 19.2067484332359], [-99.30156112639239, 19.211065036553], [-99.29785066579281, 19.2127982501435], [-99.27995112488618, 19.2097940214178], [-99.2769814497308, 19.2105051720695], [-99.2726823321052, 19.2140935398049], [-99.2723307427736, 19.2177938943031], [-99.2637595592231, 19.2252646858616], [-99.25890887063971, 19.2271902897692], [-99.24925792978212, 19.2274016037084], [-99.2429959756616, 19.2244185840167], [-99.23432430150682, 19.2235654735368], [-99.2304564767854, 19.2179698233483], [-99.2239334096418, 19.2216865854349], [-99.22629663563178, 19.2265274133815], [-99.2207250362427, 19.228483672284], [-99.2114682992945, 19.2243884857759], [-99.2107305003896, 19.2207011733607], [-99.21383363197229, 19.217105125163], [-99.2111228707041, 19.2182759549397], [-99.2054863743046, 19.2167035714718], [-99.20664192907539, 19.2138822564293], [-99.21195782376522, 19.2144045322342], [-99.2159924951284, 19.211068360306], [-99.2117940245205, 19.2111960375063], [-99.21222992167, 19.2094975729048], [-99.2071352036007, 19.2097866204074], [-99.205771093674, 19.202355055306], [-99.2035999659018, 19.2034775443015]]]}"
3992,Sección 3992 · Tlalpan,19,5,3,19.221245955003727,-99.20856743105345,3018,2549,2527,urbana,3.633721890256017e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.21215690756739, 19.2255025654949], [-99.205180090281, 19.2223960053475], [-99.2052709241557, 19.2184202570975], [-99.21383363197229, 19.217105125163], [-99.2107305003896, 19.2207011733607], [-99.21215690756739, 19.2255025654949]]]}"
3993,Sección 3993 · Tlalpan,19,5,3,19.122342243581556,-99.16329208370392,1962,2922,2897,urbana,0.0030819121051857933,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1766429998714, 19.1367519998753], [-99.1774600000498, 19.1413329999264], [-99.17413560543838, 19.1438414388734], [-99.1693625930648, 19.141310767953], [-99.166188512296, 19.1663819876308], [-99.15825286195201, 19.1704159674588], [-99.15071766530902, 19.1804533706551], [-99.1459488207411, 19.1799252204126], [-99.1498595660159, 19.1733508541489], [-99.1466921386481, 19.1729281265728], [-99.1429694220603, 19.1681814489999], [-99.145198932573, 19.1494035522902], [-99.1422946173417, 19.1457897400501], [-99.1503901932601, 19.1116569824388], [-99.12567321049869, 19.0878485369983], [-99.2022356339453, 19.0902817156055], [-99.193309875588, 19.109642678092], [-99.1775647965901, 19.1231755008427], [-99.1857206138673, 19.1332949497067], [-99.17831441932242, 19.133883925297], [-99.1766429998714, 19.1367519998753]]]}"
3994,Sección 3994 · Tlalpan,19,5,3,19.24483154225567,-99.22918718848798,2201,1967,1936,urbana,0.0013537021903593258,"{""type"": ""Polygon"", ""coordinates"": [[[-99.2450233126018, 19.2586207823355], [-99.24552659191448, 19.2612351531912], [-99.2152656291634, 19.263555007515], [-99.21503856125578, 19.2692222601867], [-99.2048960359058, 19.2598629926166], [-99.2008927555829, 19.2511284797408], [-99.2086036698324, 19.2458812189578], [-99.20986048902608, 19.2479346299981], [-99.211846052773, 19.2448089953942], [-99.21820721882419, 19.2475138441758], [-99.2176498269233, 19.2327689218302], [-99.229641835899, 19.2323534185616], [-99.2237846841642, 19.2223713727901], [-99.2304564767854, 19.2179698233483], [-99.23432430150682, 19.2235654735368], [-99.2429959756616, 19.2244185840167], [-99.24925792978212, 19.2274016037084], [-99.25890887063971, 19.2271902897692], [-99.25122493793968, 19.2331819362255], [-99.2484044534695, 19.2435708208981], [-99.2431711522167, 19.2497853084607], [-99.2436429850279, 19.2558814279542], [-99.2424329921754, 19.2577227862241], [-99.2450233126018, 19.2586207823355]]]}"
3995,Sección 3995 · Tlalpan,16,5,4,19.266150967268374,-99.17267963315462,1053,880,873,urbana,1.2558987652122569e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1719559307006, 19.2685504307458], [-99.1707371360636, 19.2680599850454], [-99.17121010856, 19.2655973626025], [-99.1741347434845, 19.263909442795], [-99.1745567887175, 19.2670188476315], [-99.1719559307006, 19.2685504307458]]]}"
3996,Sección 3996 · Tlalpan,16,14,1,19.274003651326062,-99.17792971343134,862,830,824,urbana,3.0521728597447284e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1767252341327, 19.2738437886243], [-99.1762988187755, 19.2733573819131], [-99.17974087852089, 19.2735925421222], [-99.17811860760432, 19.2750905046015], [-99.1767252341327, 19.2738437886243]]]}"
3997,Sección 3997 · Tlalpan,16,5,1,19.27050092363397,-99.17918004870836,772,649,641,urbana,3.025292328485832e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.179950533082, 19.2711498595983], [-99.1790582084004, 19.2709962853138], [-99.1774523167502, 19.2707207865135], [-99.1809397531273, 19.270307582636], [-99.179950533082, 19.2711498595983]]]}"
3998,Sección 3998 · Tlalpan,16,5,1,19.2688689494553,-99.17376274372647,1811,1387,1377,urbana,7.01525434184058e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1746374815591, 19.2702378509494], [-99.1726981362581, 19.2705465131598], [-99.1719559307006, 19.2685504307458], [-99.17439716861591, 19.2670015313855], [-99.1746374815591, 19.2702378509494]]]}"
3999,Sección 3999 · Tlalpan,16,5,4,19.266317135109475,-99.16673722990316,821,868,858,urbana,7.776227158129151e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1659111556518, 19.2672764164497], [-99.16483249285409, 19.2667764944221], [-99.1655887185857, 19.2645799454185], [-99.1687645278453, 19.2658744792182], [-99.16771850508619, 19.2680440221407], [-99.1659111556518, 19.2672764164497]]]}"
4000,Sección 4000 · Tlalpan,16,5,4,19.269391161822785,-99.16509100933553,1008,745,732,urbana,7.113438407576183e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1636845168374, 19.2704339748684], [-99.16483249285409, 19.2667764944221], [-99.1659111556518, 19.2672764164497], [-99.16638123467028, 19.2710272371423], [-99.1636845168374, 19.2704339748684]]]}"
4001,Sección 4001 · Tlalpan,16,5,1,19.276526106175574,-99.17171370500044,890,814,804,urbana,4.074739185737682e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.17146141972, 19.27727773441], [-99.1700664995799, 19.2765780428931], [-99.1715145553444, 19.2752613471541], [-99.1738636704882, 19.2767666327374], [-99.17146141972, 19.27727773441]]]}"
4002,Sección 4002 · Tlalpan,16,5,4,19.25598811078637,-99.15095593233353,1583,446,439,urbana,0.00030789737812387917,"{""type"": ""Polygon"", ""coordinates"": [[[-99.16597128250982, 19.2617793688981], [-99.1593442770307, 19.2651054555951], [-99.1523553966683, 19.2615232250198], [-99.1465803180323, 19.2632920767946], [-99.1436640841821, 19.261354378391], [-99.14293605762978, 19.2631279640066], [-99.1454920996037, 19.2638898726966], [-99.1427885303033, 19.2654283425106], [-99.139550305062, 19.2537551734865], [-99.1417896335198, 19.2488012376726], [-99.1492932556572, 19.244582920817], [-99.15523756523558, 19.2485097422649], [-99.156305008145, 19.2534870342859], [-99.16597128250982, 19.2617793688981]]]}"
4003,Sección 4003 · Tlalpan,16,5,6,19.30481134466037,-99.13595291853034,1045,896,886,urbana,1.7791831181037496e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1348109396583, 19.3082514463564], [-99.13281721474318, 19.3073542412279], [-99.1350421177056, 19.3044251635844], [-99.1349581754192, 19.3017514963825], [-99.1393990428769, 19.3030695600315], [-99.1348109396583, 19.3082514463564]]]}"
4004,Sección 4004 · Tlalpan,16,5,6,19.305601186331238,-99.13245860400234,1127,978,972,urbana,7.971715788988495e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.13281721474318, 19.3073542412279], [-99.130548115843, 19.3063605085314], [-99.1314304356556, 19.3040713973946], [-99.13458085348819, 19.3050324184132], [-99.13281721474318, 19.3073542412279]]]}"
4005,Sección 4005 · Tlalpan,16,5,6,19.30000715271067,-99.13787774832346,1380,1269,1253,urbana,2.9756244445918047e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1389904726507, 19.3029419798886], [-99.1349581754192, 19.3017514963825], [-99.134587231313, 19.2965503004153], [-99.1425519652316, 19.2996430299576], [-99.1389904726507, 19.3029419798886]]]}"
4006,Sección 4006 · Tlalpan,16,5,6,19.302202525616867,-99.13333125763525,1996,1593,1579,urbana,1.4875753782130397e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.13458085348819, 19.3050324184132], [-99.13479054546842, 19.2999412238105], [-99.1313467520264, 19.3001434590634], [-99.1320492816174, 19.3042386048265], [-99.13458085348819, 19.3050324184132]]]}"
4007,Sección 4007 · Tlalpan,16,5,6,19.303554916537685,-99.12992459989925,1312,1235,1231,urbana,1.3377594733795873e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.130548115843, 19.3063605085314], [-99.1278901042243, 19.3051881401111], [-99.12966996758021, 19.302773864791], [-99.1282355126717, 19.3022457767365], [-99.1289617396334, 19.2997725991166], [-99.1289966072578, 19.3015997372052], [-99.131597764606, 19.3019937505081], [-99.130548115843, 19.3063605085314]]]}"
4008,Sección 4008 · Tlalpan,16,5,6,19.30254661993329,-99.12754855478691,1332,1194,1177,urbana,1.0734378107855317e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1278901042243, 19.3051881401111], [-99.1260552029157, 19.3044283814133], [-99.1275268143595, 19.2996301808412], [-99.1289617396334, 19.2997725991166], [-99.1282355126717, 19.3022457767365], [-99.12966996758021, 19.302773864791], [-99.1278901042243, 19.3051881401111]]]}"
4009,Sección 4009 · Tlalpan,16,5,6,19.300225693825364,-99.12796391903824,2172,1725,1706,urbana,1.9686928064817146e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1260552029157, 19.3044283814133], [-99.1245176588572, 19.3038244685736], [-99.1249307928172, 19.30027255043], [-99.12723959538522, 19.3002577379535], [-99.12721587415392, 19.2986499321019], [-99.12684647100181, 19.296836878639], [-99.1253745470751, 19.2972389755257], [-99.1275309988986, 19.2962419740765], [-99.1273661764799, 19.2977086030995], [-99.13120131268681, 19.2984500612047], [-99.13147110697969, 19.3018942688201], [-99.1275268143595, 19.2996301808412], [-99.1260552029157, 19.3044283814133]]]}"
4010,Sección 4010 · Tlalpan,16,5,6,19.3013983181902,-99.12326409745528,581,492,489,urbana,1.1951638879138894e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1245176588572, 19.3038244685736], [-99.12098874784812, 19.3025136024975], [-99.1207611338423, 19.3003576074253], [-99.1244348652075, 19.3003129429589], [-99.12517272278241, 19.2973597229489], [-99.1245176588572, 19.3038244685736]]]}"
4011,Sección 4011 · Tlalpan,16,5,6,19.300292092714972,-99.11943635789981,1051,1100,1085,urbana,1.0210091541337784e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.12098874784812, 19.3025136024975], [-99.1214020155882, 19.3017065599484], [-99.11935640814471, 19.2975370213112], [-99.1178458260702, 19.3015629990525], [-99.12098874784812, 19.3025136024975]]]}"
4012,Sección 4012 · Tlalpan,16,5,6,19.299031949649848,-99.1172836513796,897,793,787,urbana,7.431445355232664e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1178458260702, 19.3015629990525], [-99.1191222485441, 19.297063575588], [-99.11542324395188, 19.2974520776557], [-99.1168215968746, 19.3013219178252], [-99.1178458260702, 19.3015629990525]]]}"
4013,Sección 4013 · Tlalpan,16,5,6,19.298658754759522,-99.11511191812993,1126,1075,1068,urbana,1.1483997998837583e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1168215968746, 19.3013219178252], [-99.1161592768136, 19.2971164704725], [-99.1144834197636, 19.2950458780712], [-99.11354708689659, 19.3005812317552], [-99.1168215968746, 19.3013219178252]]]}"
4014,Sección 4014 · Tlalpan,16,5,6,19.297121757333247,-99.11263570188284,1852,2001,1975,urbana,1.5214966767975757e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1137085695342, 19.3001653432963], [-99.1144834197636, 19.2950458780712], [-99.11036821746758, 19.2942915124745], [-99.11012826677688, 19.2957903984615], [-99.112075104815, 19.2961625635102], [-99.1114731503616, 19.3000553729119], [-99.1137085695342, 19.3001653432963]]]}"
4015,Sección 4015 · Tlalpan,16,5,6,19.29886867171267,-99.11061741040994,802,744,733,urbana,3.9374677085726055e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1114731503616, 19.3000553729119], [-99.1117767420084, 19.2982401890701], [-99.1098412324635, 19.2975833624582], [-99.10946507547712, 19.2996122783007], [-99.1114731503616, 19.3000553729119]]]}"
4016,Sección 4016 · Tlalpan,16,5,6,19.296960646074414,-99.1109901407803,1066,929,922,urbana,3.913859126817901e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.11012826677688, 19.2957903984615], [-99.112075104815, 19.2961625635102], [-99.1117767420084, 19.2982401890701], [-99.1098412324635, 19.2975833624582], [-99.11012826677688, 19.2957903984615]]]}"
4017,Sección 4017 · Tlalpan,16,5,6,19.296513000799685,-99.10783734303361,1777,1688,1675,urbana,2.3644372971773572e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.10946507547712, 19.2996122783007], [-99.11036821746758, 19.2942915124745], [-99.1056129809949, 19.2933913268678], [-99.10615310215839, 19.2996265587892], [-99.10946507547712, 19.2996122783007]]]}"
4018,Sección 4018 · Tlalpan,16,5,6,19.29834945018964,-99.10554239981386,941,706,698,urbana,2.6268740686749825e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.10615310215839, 19.2996265587892], [-99.1057634838494, 19.2959524862475], [-99.10535523438021, 19.2959705446125], [-99.10498276012808, 19.2996949078534], [-99.10615310215839, 19.2996265587892]]]}"
4019,Sección 4019 · Tlalpan,16,5,6,19.29552609957022,-99.10520089738475,1159,767,761,urbana,3.657346125127814e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1056329221723, 19.293190295302], [-99.1056567653844, 19.2978417357858], [-99.1048839188604, 19.2978737555615], [-99.1045740732259, 19.2936202715166], [-99.1056329221723, 19.293190295302]]]}"
4020,Sección 4020 · Tlalpan,16,5,6,19.295491713343882,-99.10433376382046,773,730,726,urbana,3.1564685807587193e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1048517534458, 19.297281097093], [-99.10472213704858, 19.293911322039], [-99.1045740732259, 19.2936202715166], [-99.1038506057201, 19.2968784636506], [-99.1048517534458, 19.297281097093]]]}"
4021,Sección 4021 · Tlalpan,16,5,6,19.29847296422217,-99.10436732262701,909,744,730,urbana,2.7734679320931837e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.10498276012808, 19.2996949078534], [-99.1048517534458, 19.297281097093], [-99.1038506057201, 19.2968784636506], [-99.103881544695, 19.2998480729819], [-99.10498276012808, 19.2996949078534]]]}"
4022,Sección 4022 · Tlalpan,16,5,6,19.295963265802172,-99.10338449571861,882,712,703,urbana,3.3831196766046694e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1038529237931, 19.2979582098926], [-99.10384474495139, 19.2941482873433], [-99.10381921551668, 19.2939267981478], [-99.1028167493208, 19.2980407274417], [-99.1038529237931, 19.2979582098926]]]}"
4023,Sección 4023 · Tlalpan,16,5,6,19.29849781745302,-99.10339870906381,691,563,560,urbana,1.570646849875167e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1038780860299, 19.2997167893082], [-99.1038529237931, 19.2979582098926], [-99.1033744565024, 19.2974606766347], [-99.10277018313741, 19.2986851612547], [-99.1038780860299, 19.2997167893082]]]}"
4024,Sección 4024 · Tlalpan,16,5,6,19.292759589842962,-99.11035713523056,1428,1306,1295,urbana,1.613266122326122e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1124610852048, 19.294687658377], [-99.1056129809949, 19.2933913268678], [-99.1056329221723, 19.293190295302], [-99.1129306009608, 19.2902690673253], [-99.1124610852048, 19.294687658377]]]}"
4025,Sección 4025 · Tlalpan,16,5,6,19.292309347843627,-99.11390651852831,1051,1001,990,urbana,1.0637320234726247e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1144834197636, 19.2950458780712], [-99.1124610852048, 19.294687658377], [-99.1129306009608, 19.2902690673253], [-99.1146790760628, 19.2895060973816], [-99.1144834197636, 19.2950458780712]]]}"
4026,Sección 4026 · Tlalpan,16,5,6,19.29294268347934,-99.1158167251196,1005,758,743,urbana,8.625527951888965e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.11503429799208, 19.2951465988406], [-99.1144834197636, 19.2950458780712], [-99.1155320408227, 19.2897659224943], [-99.1176048190934, 19.2939954199433], [-99.11503429799208, 19.2951465988406]]]}"
4027,Sección 4027 · Tlalpan,16,5,6,19.29533220674581,-99.11673101948973,1512,1136,1121,urbana,4.849019909704436e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1176048190934, 19.2939954199433], [-99.11503429799208, 19.2951465988406], [-99.1159275801964, 19.2966805682352], [-99.11839076628502, 19.2955845762828], [-99.1176048190934, 19.2939954199433]]]}"
4028,Sección 4028 · Tlalpan,16,5,6,19.29647154120343,-99.11736139353825,946,796,782,urbana,2.2240189136302223e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.116274020174, 19.2973323421761], [-99.1159414807332, 19.2966249698512], [-99.11839076628502, 19.2955845762828], [-99.1187791722296, 19.2963699060954], [-99.116274020174, 19.2973323421761]]]}"
